onset	duration	face_or_object	dyn_or_static	button_pushed	stim_name
7.238	1.387	2	1	28	'3_dot'
8.761	1.382	2	1	NaN	'6'
10.271	1.382	2	1	NaN	'7'
11.782	1.382	2	1	28	'2_dot'
13.292	1.382	2	1	28	'8_dot'
14.8	1.381	2	1	NaN	'1'
16.31	1.382	2	1	NaN	'4'
17.819	1.38	2	1	NaN	'5'
19.335	1.382	2	1	NaN	'6'
20.843	1.382	2	1	NaN	'4'
22.35	1.382	2	1	28	'5_dot'
23.865	1.382	2	1	28	'3_dot'
25.378	1.382	2	1	28	'2_dot'
26.884	1.382	2	1	NaN	'8'
28.391	1.382	2	1	NaN	'1'
29.899	1.382	2	1	28	'7_dot'
31.415	1.38	1	1	NaN	'5h'
32.924	1.381	1	1	28	'7f_dot'
34.433	1.38	1	1	28	'8h_dot'
35.941	1.379	1	1	NaN	'1s'
37.446	1.38	1	1	NaN	'4d'
38.953	1.38	1	1	28	'6f_dot'
40.461	1.379	1	1	NaN	'2s'
41.967	1.379	1	1	NaN	'3d'
43.526	1.375	2	0	NaN	'3'
45.058	1.375	2	0	28	'5_dot'
46.583	1.375	2	0	28	'7_dot'
48.101	1.375	2	0	NaN	'8'
49.624	1.375	2	0	28	'4_dot'
51.149	1.375	2	0	NaN	'6'
52.672	1.375	2	0	28	'2_dot'
54.19	1.375	2	0	NaN	'1'
55.718	1.375	2	0	28	'4_dot'
57.24	1.375	2	0	28	'7_dot'
58.765	1.375	2	0	NaN	'6'
60.284	1.375	2	0	NaN	'3'
61.806	1.375	2	0	28	'2_dot'
63.329	1.375	2	0	28	'8_dot'
64.856	1.375	2	0	NaN	'1'
66.378	1.375	2	0	28	'5_dot'
67.911	1.375	1	0	NaN	'8s'
69.433	1.375	1	0	NaN	'3s'
70.952	1.375	1	0	NaN	'2f'
72.478	1.375	1	0	NaN	'6h'
73.997	1.375	1	0	NaN	'7f'
75.523	1.375	1	0	28	'5d_dot'
77.044	1.375	1	0	NaN	'4d'
78.567	1.375	1	0	NaN	'1h'
80.077	1.38	1	1	NaN	'8d'
81.583	1.38	1	1	28	'1h_dot'
83.09	1.379	1	1	28	'7d_dot'
84.599	1.38	1	1	NaN	'5f'
86.107	1.379	1	1	NaN	'6s'
87.612	1.379	1	1	28	'2s_dot'
89.118	1.38	1	1	NaN	'4h'
90.623	1.38	1	1	NaN	'3f'
92.143	1.379	1	1	28	'4h_dot'
93.648	1.379	1	1	28	'3d_dot'
95.155	1.38	1	1	28	'2d_dot'
96.662	1.38	1	1	NaN	'6h'
98.167	1.38	1	1	NaN	'7f'
99.674	1.38	1	1	28	'8s_dot'
101.181	1.38	1	1	NaN	'5s'
102.687	1.38	1	1	NaN	'1f'
104.222	1.375	1	0	28	'4s_dot'
105.749	1.375	1	0	NaN	'3f'
107.275	1.375	1	0	NaN	'5d'
108.797	1.375	1	0	28	'6s_dot'
110.323	1.375	1	0	28	'1f_dot'
111.846	1.375	1	0	NaN	'2h'
113.374	1.375	1	0	28	'7d_dot'
114.903	1.375	1	0	28	'8h_dot'
116.433	1.375	1	0	NaN	'1d'
117.958	1.375	1	0	NaN	'6s'
119.489	1.375	1	0	28	'4h_dot'
121.019	1.375	1	0	28	'7f_dot'
122.539	1.375	1	0	NaN	'5h'
124.057	1.375	1	0	NaN	'2f'
125.579	1.375	1	0	NaN	'8s'
127.099	1.375	1	0	28	'3d_dot'
128.632	1.375	1	0	28	'3h_dot'
130.156	1.375	1	0	NaN	'2s'
131.675	1.375	1	0	NaN	'6f'
133.198	1.375	1	0	NaN	'5d'
134.721	1.375	1	0	28	'4h_dot'
136.24	1.375	1	0	NaN	'7s'
137.76	1.375	1	0	NaN	'1d'
139.275	1.375	1	0	NaN	'8f'
140.79	1.382	2	1	NaN	'1'
142.298	1.382	2	1	NaN	'2'
143.806	1.382	2	1	NaN	'3'
145.314	1.382	2	1	NaN	'4'
146.821	1.382	2	1	28	'7_dot'
148.329	1.382	2	1	28	'8_dot'
149.837	1.382	2	1	NaN	'6'
151.345	1.382	2	1	NaN	'5'
152.865	1.381	2	1	NaN	'1'
154.373	1.382	2	1	NaN	'7'
155.884	1.381	2	1	28	'8_dot'
157.391	1.38	2	1	28	'5_dot'
158.898	1.381	2	1	NaN	'3'
160.405	1.382	2	1	NaN	'6'
161.913	1.381	2	1	NaN	'2'
163.418	1.381	2	1	NaN	'4'
164.936	1.379	1	1	NaN	'3f'
166.443	1.38	1	1	28	'5s_dot'
167.945	1.38	1	1	NaN	'6d'
169.451	1.38	1	1	28	'1h_dot'
170.959	1.38	1	1	NaN	'8s'
172.466	1.379	1	1	NaN	'2f'
173.972	1.38	1	1	28	'7d_dot'
175.477	1.38	1	1	28	'4h_dot'
177.008	1.375	2	0	28	'3_dot'
178.53	1.375	2	0	NaN	'7'
180.051	1.375	2	0	28	'1_dot'
181.571	1.375	2	0	28	'2_dot'
183.092	1.375	2	0	NaN	'5'
184.615	1.375	2	0	NaN	'8'
186.133	1.375	2	0	NaN	'4'
187.658	1.375	2	0	28	'6_dot'
189.187	1.375	2	0	NaN	'8'
190.707	1.375	2	0	NaN	'4'
192.224	1.375	2	0	NaN	'2'
193.744	1.375	2	0	NaN	'6'
195.269	1.375	2	0	NaN	'7'
196.789	1.375	2	0	NaN	'3'
198.307	1.375	2	0	NaN	'1'
199.831	1.375	2	0	NaN	'5'
